kms_driven,owner,age,power,brand,actual_price,predicted_price
42000.0,1,10.0,135.0,7,18000.0,25589.16
7500.0,1,4.0,150.0,4,72000.0,83630.0
41939.0,1,8.0,200.0,7,48000.0,45354.98
10909.0,1,5.0,110.0,5,32000.0,37184.35
22271.0,1,6.0,200.0,7,80000.0,65165.46
14560.0,1,7.0,150.0,4,58000.0,67233.0
18500.0,1,7.0,223.0,6,45000.0,35512.0
16000.0,1,5.0,160.0,1,60000.0,43269.74
49000.0,1,11.0,150.0,5,30000.0,22794.0
34000.0,1,6.0,500.0,2,120000.0,113917.8
20314.0,1,4.0,150.0,7,65000.0,45380.96
20000.0,1,7.0,125.0,7,29900.0,21851.28
20000.0,1,8.0,100.0,7,29499.0,21453.96
16999.0,1,9.0,100.0,6,18000.0,20465.0
34000.0,1,11.0,150.0,4,40000.0,38462.49999999999
3400.0,1,4.0,150.0,7,70000.0,59562.0
2500.0,1,2.0,200.0,1,93500.0,104685.35
24000.0,1,10.0,250.0,5,95000.0,81955.03333333333
17308.0,1,10.0,100.0,6,22000.0,22285.0
29857.0,1,5.0,150.0,7,37000.0,48026.07049617048
26429.0,1,4.0,400.0,7,106000.0,118703.09523809522
39000.0,1,8.0,150.0,4,29700.0,46564.6
19500.0,1,6.0,500.0,2,165000.0,120634.0
21543.0,1,3.0,150.0,8,70000.0,74673.0
150000.0,1,16.0,100.0,6,20000.0,14175.6
21620.0,1,3.0,200.0,1,75500.0,71707.0
285.0,1,5.0,250.0,14,230000.0,239208.25
26403.0,1,7.0,110.0,6,30856.0,30470.99
5469.0,1,3.0,100.0,6,49000.0,44095.0
7530.0,1,5.0,350.0,2,125000.0,109445.28571428571
6000.0,1,4.0,390.0,10,215000.0,220196.52
17250.0,3,8.0,150.0,7,28000.0,28250.78
9572.0,1,9.0,350.0,2,58000.0,75004.0
18800.0,1,4.0,150.0,7,60000.0,50629.68
28081.0,2,6.0,220.0,7,48000.0,47557.42
12728.0,1,5.0,150.0,5,58000.0,66341.28333333333
12000.0,1,6.0,100.0,6,32000.0,30480.0
10600.0,1,5.0,320.0,4,200000.0,193481.82333333333
39000.0,1,7.0,350.0,2,95000.0,86591.99
11000.0,1,5.0,350.0,2,147000.0,127096.06666666668
20000.0,2,9.0,200.0,10,68000.0,88092.0
28000.0,1,5.0,350.0,2,119600.0,102928.22333333333
16000.0,1,5.0,150.0,7,37300.0,57768.0
10500.0,1,5.0,220.0,7,50000.0,65559.93
33360.0,1,5.0,410.0,2,120000.0,123546.25
18500.0,1,4.0,350.0,2,115000.0,118632.0
58000.0,1,10.0,100.0,1,12200.0,19510.0
5000.0,1,5.0,220.0,7,73000.0,58053.91666666666
11760.0,1,3.0,100.0,6,46000.0,43990.0
4195.0,1,2.0,100.0,6,55000.0,54960.0
17000.0,1,6.0,200.0,7,80000.0,80779.07142857142
23208.0,1,6.0,125.0,5,25800.0,34925.0
11072.0,1,8.0,500.0,2,105000.0,96664.8
26460.0,1,8.0,110.0,11,25000.0,23106.166666666664
21228.0,1,10.0,125.0,5,35000.0,25525.0
51875.0,1,9.0,160.0,1,26000.0,32542.52
18000.0,1,4.0,200.0,10,186300.0,127480.16666666666
20000.0,1,4.0,350.0,2,121000.0,117234.29666666665
18000.0,2,9.0,110.0,6,23000.0,22976.656666666666
3200.0,1,4.0,150.0,8,84000.0,76635.99
50000.0,2,7.0,150.0,6,25000.0,36363.09
16000.0,1,5.0,821.0,13,600000.0,673086.0
9063.0,1,10.0,100.0,6,22000.0,23385.0
36100.0,1,6.0,220.0,7,45000.0,51730.66666666667
29860.0,1,7.0,350.0,2,82000.0,83175.0
36273.0,1,8.0,150.0,7,35000.0,25581.28333333333
1600.0,1,6.0,350.0,2,110000.0,114000.0
51791.0,1,6.0,250.0,14,120000.0,155110.6
3400.0,1,4.0,500.0,2,175000.0,158470.01
17617.0,1,4.0,200.0,1,75000.0,70758.0
5400.0,1,5.0,100.0,1,34000.0,35195.52
37230.0,1,12.0,100.0,7,18000.0,17292.69
11574.0,1,3.0,200.0,7,90000.0,98396.42
13000.0,1,8.0,500.0,2,109500.0,113269.3
22000.0,1,6.0,200.0,7,98900.0,59405.01
14000.0,2,6.0,350.0,2,105000.0,104424.0
20313.0,1,15.0,100.0,6,18000.0,24820.0
11000.0,1,6.0,100.0,6,40000.0,29585.0
10500.0,1,5.0,125.0,1,21500.0,31690.6
23688.0,1,3.0,350.0,2,135000.0,134050.0
52198.0,1,2.0,160.0,1,82000.0,75720.0
40000.0,1,4.0,180.0,1,65000.0,58724.19333333333
10000.0,1,6.0,500.0,2,150000.0,137870.0
72300.0,1,14.0,150.0,7,11500.0,18085.77
5000.0,1,6.0,250.0,14,160000.0,204708.5
14604.0,1,4.0,100.0,6,32000.0,37221.35
11892.0,1,9.0,100.0,6,25000.0,26709.0
66000.0,1,23.0,110.0,1,100000.0,27245.05
3500.0,1,4.0,150.0,4,73000.0,72335.0
16000.0,1,5.0,200.0,7,81700.0,84427.5
14802.0,1,3.0,150.0,8,71000.0,72380.66666666667
71496.0,1,11.0,180.0,7,27500.0,21081.57
1380.0,1,2.0,410.0,2,184000.0,192830.0
748.0,1,2.0,150.0,4,97000.0,119570.0
31000.0,1,6.0,200.0,10,90000.0,89617.0
30000.0,1,11.0,350.0,2,70000.0,67990.0
2000.0,1,5.0,750.0,15,450000.0,444349.0
8000.0,1,5.0,135.0,7,48500.0,38355.0
41118.0,1,12.0,100.0,6,19000.0,24808.66666666667
21500.0,1,9.0,150.0,5,22100.0,42755.35
68000.0,2,7.0,223.0,6,55786.0,39180.36
31216.0,1,5.0,500.0,2,114000.0,123553.75
22000.0,1,4.0,100.0,6,39000.0,37210.0
30000.0,2,5.0,150.0,4,35000.0,67800.0
15961.0,1,8.0,500.0,2,76000.0,102284.0
25000.0,1,7.0,220.0,7,65000.0,49503.95
9000.0,1,4.0,200.0,10,126000.0,146753.0
25876.0,1,5.0,150.0,7,47000.0,47880.0
5080.0,1,4.0,110.0,5,40000.0,46746.0
15000.0,1,6.0,220.0,7,53000.0,60996.0
1487.0,1,6.0,650.0,14,307194.0,378475.0
47204.0,1,13.0,135.0,7,17000.0,16729.74
3600.0,1,5.0,150.0,7,67000.0,58666.0
29250.0,1,5.0,150.0,7,52500.0,43126.37157287157
750000.0,1,10.0,100.0,6,18000.0,18437.0
86283.0,3,10.0,150.0,7,25000.0,24116.58
18218.0,1,11.0,100.0,6,20000.0,20000.0
6344.0,1,3.0,200.0,10,175000.0,160354.0
19000.0,1,5.0,200.0,7,90000.0,97114.66666666669
13000.0,1,7.0,150.0,4,39000.0,54256.15
2750.0,1,2.0,125.0,5,65000.0,63020.55
13551.0,1,13.0,125.0,6,16000.0,18693.0
17000.0,1,7.0,150.0,5,50000.0,56598.0
33156.0,1,5.0,150.0,7,42000.0,44578.0
24000.0,1,7.0,500.0,2,110000.0,103928.5
10637.0,1,3.0,110.0,5,40000.0,46923.33333333334
26545.0,1,9.0,200.0,10,65000.0,83945.0
15000.0,1,5.0,100.0,6,39000.0,34451.33571428571
22000.0,1,8.0,150.0,4,65000.0,39633.85
7456.0,1,3.0,180.0,7,80000.0,66765.37333333332
22000.0,1,10.0,160.0,1,26500.0,30201.0
14500.0,1,5.0,150.0,7,60000.0,47067.32
11306.0,1,3.0,350.0,2,150000.0,135665.66666666666
14500.0,1,4.0,390.0,10,170000.0,169325.98
35000.0,1,12.0,150.0,7,19800.0,21279.33333333333
17663.0,1,3.0,100.0,7,37000.0,34666.98
24614.0,1,10.0,100.0,7,25000.0,19771.0
100000.0,2,11.0,150.0,4,17000.0,23125.46
18000.0,1,8.0,500.0,2,95000.0,105181.5
23019.0,1,4.0,100.0,7,31000.0,31530.0
15775.0,1,5.0,125.0,4,25000.0,27769.0
20482.0,2,4.0,160.0,1,60000.0,49927.72
49000.0,2,7.0,200.0,7,41300.0,45601.61
10400.0,1,4.0,350.0,2,110000.0,132133.3333333333
26000.0,1,6.0,350.0,2,100000.0,102966.88333333332
26454.0,1,3.0,180.0,1,65000.0,70845.0
20000.0,1,6.0,200.0,7,103300.0,66193.59
6193.0,1,6.0,220.0,7,60000.0,56843.75
14000.0,1,3.0,310.0,1,205000.0,188374.0
16900.0,1,8.0,100.0,6,30000.0,30800.166666666664
7684.0,1,2.0,200.0,7,105000.0,111224.73
15255.0,1,3.0,150.0,8,90000.0,72103.0
16000.0,2,5.0,200.0,7,110000.0,87433.47
7000.0,1,3.0,350.0,2,135000.0,143614.0
28586.0,1,5.0,100.0,6,30000.0,39818.0
40000.0,1,8.0,220.0,7,35300.0,43244.9275
17000.0,1,8.0,150.0,6,25300.0,29572.5
18000.0,3,8.0,150.0,4,65000.0,44615.90476190476
9300.0,1,5.0,150.0,4,105000.0,72210.0
11514.0,1,3.0,500.0,2,135000.0,168021.0
29000.0,1,12.0,100.0,7,17300.0,16756.0
8000.0,1,5.0,200.0,10,135000.0,114678.0
40000.0,1,6.0,150.0,6,40000.0,51913.0
30000.0,2,10.0,100.0,6,23000.0,21484.362857142856
14333.0,1,10.0,110.0,1,12000.0,22382.0
18255.0,1,5.0,150.0,7,55000.0,40667.66666666667
8241.0,1,9.0,160.0,1,40000.0,33985.0
7500.0,1,4.0,400.0,7,140000.0,134672.99
17000.0,1,5.0,125.0,5,54000.0,43309.6
62000.0,2,15.0,125.0,6,16580.0,14891.99
27000.0,1,5.0,150.0,7,48000.0,44719.33
51000.0,1,9.0,125.0,5,30000.0,26595.0
4362.0,1,2.0,250.0,10,185000.0,184444.3
43000.0,1,9.0,125.0,7,25000.0,23723.2
2463.0,1,3.0,220.0,7,90000.0,75150.0
15929.0,1,3.0,160.0,1,85000.0,79544.4825
9300.0,1,10.0,350.0,2,65000.0,74826.99
15900.0,2,5.0,500.0,2,128700.0,98276.5
15000.0,1,5.0,125.0,6,42000.0,38220.3
16000.0,1,10.0,1200.0,13,680000.0,960949.85
23560.0,1,9.0,100.0,7,23000.0,19341.499999999996
23980.0,1,5.0,150.0,7,47000.0,41170.0
12500.0,1,6.0,220.0,7,55000.0,58723.0
13175.0,2,5.0,150.0,4,73000.0,64200.2
19346.0,1,4.0,150.0,7,26000.0,52606.8
26000.0,1,8.0,100.0,7,20400.0,22444.5
23824.0,1,8.0,100.0,6,21000.0,30009.99
14495.0,1,3.0,150.0,8,98000.0,71798.82666666668
15000.0,1,3.0,150.0,4,65000.0,101970.66666666666
20986.0,1,4.0,350.0,2,125000.0,110840.80357142855
33144.0,1,14.0,350.0,2,70000.0,64907.78
18300.0,1,9.0,110.0,6,24000.0,21504.5
5000.0,1,3.0,300.0,11,107000.0,134260.0
13000.0,1,3.0,180.0,7,72000.0,72706.14666666667
3800.0,1,7.0,1300.0,8,1250000.0,1037460.0
38554.0,1,10.0,100.0,6,17500.0,24102.0
32800.0,1,7.0,150.0,7,38000.0,35046.0
9382.0,1,5.0,390.0,10,180000.0,163290.0
1501.0,1,2.0,100.0,7,40000.0,41315.0
5000.0,1,6.0,250.0,14,160000.0,204708.5
22783.0,1,10.0,150.0,4,19000.0,30864.3
6000.0,1,2.0,300.0,12,310000.0,254917.0
16000.0,1,8.0,125.0,5,24000.0,28685.0
15500.0,2,4.0,150.0,8,58500.0,72754.0
11824.0,1,3.0,100.0,6,35500.0,47920.0
15000.0,1,4.0,200.0,10,128000.0,134648.1066666667
1174.0,2,3.0,750.0,15,450000.0,490651.0
45000.0,1,6.0,350.0,2,85000.0,94104.7
15200.0,1,5.0,350.0,2,137300.0,103542.49999999999
15418.0,2,10.0,350.0,2,82000.0,86508.66
8000.0,1,6.0,350.0,2,180000.0,96895.82
2700.0,1,6.0,200.0,7,85000.0,102653.0
15000.0,1,4.0,160.0,5,65000.0,66054.08333333333
100670.0,1,5.0,350.0,2,110000.0,97440.0
14854.0,1,7.0,150.0,4,70000.0,45393.0
14500.0,1,5.0,350.0,2,100000.0,104248.16666666666
17600.0,1,5.0,125.0,5,40000.0,41091.2
28411.0,1,7.0,500.0,2,70000.0,113135.25
27350.0,1,8.0,150.0,7,38000.0,29241.745
13400.0,1,4.0,390.0,10,160000.0,177554.88
9000.0,1,6.0,750.0,15,428600.0,405136.0
14000.0,1,5.0,350.0,2,110000.0,109362.0
45000.0,1,7.0,350.0,2,86700.0,92228.13583333333
23000.0,1,5.0,200.0,10,95000.0,114247.51
54990.0,1,6.0,220.0,7,48000.0,44457.84999999999
22000.0,1,12.0,100.0,6,21000.0,19260.51
28000.0,1,9.0,125.0,5,18000.0,22695.0
16439.0,2,6.0,350.0,2,85000.0,92393.0
70000.0,1,8.0,125.0,5,16000.0,22335.0
28000.0,1,3.0,200.0,7,110000.0,95243.0
35053.0,1,5.0,150.0,8,50000.0,49267.0
9319.0,1,4.0,150.0,7,53000.0,60856.66666666666
17870.0,1,7.0,110.0,1,32000.0,25758.0
30862.0,1,5.0,180.0,1,42000.0,61443.38
11000.0,2,10.0,350.0,2,71000.0,69242.64
18000.0,1,7.0,150.0,4,30000.0,44518.33333333334
18184.0,1,8.0,100.0,7,28000.0,25307.82
19300.0,2,4.0,150.0,8,38000.0,57516.0
3538.0,1,7.0,350.0,2,125000.0,91886.83333333331
30000.0,1,7.0,220.0,7,50000.0,50983.25
46182.0,1,8.0,180.0,1,28000.0,37333.0
51137.0,1,7.0,390.0,10,125000.0,120480.0
9500.0,1,4.0,300.0,9,230000.0,237825.34666666665
9772.0,1,3.0,200.0,1,93000.0,76407.02
10500.0,1,5.0,150.0,4,100000.0,67655.0
12000.0,1,5.0,150.0,4,60000.0,73039.2
6646.0,1,6.0,350.0,2,112000.0,96578.57
42083.0,1,13.0,150.0,7,12000.0,21805.36
30040.0,1,4.0,150.0,8,65000.0,56740.26666666666
34028.0,1,6.0,125.0,7,30000.0,28471.0
9200.0,1,4.0,200.0,1,65000.0,81839.0
20600.0,1,6.0,350.0,2,101700.0,102310.0
85000.0,1,14.0,150.0,6,25000.0,18686.93
51319.0,1,18.0,350.0,2,75000.0,58650.98
19000.0,1,3.0,160.0,1,75000.0,77077.0
20885.0,1,14.0,180.0,1,24000.0,19634.99
16123.0,1,4.0,100.0,6,40000.0,40668.19
39000.0,1,5.0,220.0,7,45000.0,50311.0
32737.0,1,5.0,500.0,2,102000.0,124922.75
13500.0,1,4.0,200.0,7,70000.0,89125.0
6400.0,1,4.0,180.0,1,78000.0,65581.0
30000.0,1,8.0,150.0,7,29200.0,34650.205
26886.0,1,10.0,100.0,6,17000.0,23041.87
20385.0,1,10.0,100.0,6,26500.0,28110.0
22917.0,1,9.0,150.0,4,25000.0,28649.98333333333
25000.0,1,4.0,390.0,10,200000.0,156463.0
800.0,1,3.0,250.0,4,110000.0,132350.0
12833.0,1,3.0,180.0,7,74084.0,72755.98666666666
20400.0,1,4.0,125.0,7,35740.0,36555.21
8500.0,1,5.0,350.0,2,128000.0,115316.3
14640.0,1,5.0,350.0,2,117000.0,88231.5
36000.0,1,6.0,125.0,5,34400.0,31102.0
6000.0,1,4.0,150.0,8,85000.0,81602.15
21977.0,1,7.0,350.0,2,85000.0,91794.01904761906
21800.0,1,5.0,390.0,10,169100.0,154927.0
5400.0,1,3.0,110.0,1,44000.0,47351.0
19000.0,4,37.0,350.0,2,85990.0,111090.0
17105.0,1,6.0,100.0,6,35000.0,33879.0
7840.0,1,5.0,150.0,7,46000.0,53639.95
2600.0,1,4.0,350.0,2,123800.0,131637.0
61122.0,1,17.0,100.0,6,23000.0,14270.95
33807.0,2,7.0,220.0,7,43000.0,46365.28
27300.0,1,6.0,150.0,5,78000.0,55573.41
25240.0,1,6.0,200.0,7,70000.0,80768.57142857142
1234.0,2,7.0,220.0,7,50000.0,47330.0
19000.0,1,6.0,223.0,6,65000.0,56677.0
9338.0,1,5.0,100.0,6,32000.0,33982.0
14892.0,1,4.0,100.0,6,50000.0,40224.56
9500.0,1,7.0,220.0,7,50000.0,66969.0
15000.0,1,11.0,1000.0,5,799000.0,762629.58
146642.0,1,7.0,500.0,2,82000.0,134014.4
3000.0,1,6.0,250.0,14,170000.0,199138.5
8010.0,1,4.0,150.0,4,62000.0,62446.5
26000.0,1,8.0,125.0,7,30000.0,23297.333333333336
10000.0,1,3.0,100.0,6,46000.0,46562.33333333333
18007.0,1,5.0,220.0,7,57000.0,56900.0
1400.0,1,4.0,110.0,11,35000.0,83374.9
35000.0,1,7.0,125.0,7,24000.0,26033.75
7500.0,1,3.0,400.0,7,120000.0,153140.0
5000.0,1,3.0,200.0,7,87000.0,111334.0
45000.0,1,8.0,350.0,2,70000.0,82402.0
18140.0,1,3.0,500.0,2,170000.0,172490.0
21963.0,1,4.0,180.0,1,67000.0,52312.88
100000.0,1,14.0,350.0,2,60300.0,67778.0
12000.0,1,3.0,650.0,12,526300.0,481375.08
52018.0,1,7.0,100.0,7,17500.0,25030.0
20000.0,1,6.0,110.0,1,28980.0,23875.66666666667
16803.0,1,6.0,100.0,6,25000.0,33176.0
33172.0,1,8.0,100.0,6,35000.0,29417.45
27000.0,1,6.0,160.0,5,45000.0,46529.15
40000.0,2,5.0,125.0,6,30000.0,28300.5
20200.0,1,5.0,350.0,2,136000.0,102734.76190476191
20000.0,1,10.0,100.0,6,15600.0,26973.16666666667
66731.0,1,3.0,100.0,7,38000.0,32010.0
9600.0,1,5.0,150.0,7,48999.0,39402.083333333336
1650.0,1,2.0,350.0,2,155000.0,142435.0
32000.0,1,13.0,150.0,6,18000.0,17272.4
34000.0,1,10.0,150.0,6,21000.0,23645.0
44000.0,1,6.0,160.0,1,45000.0,47383.41
96046.0,1,4.0,350.0,2,130000.0,103900.0
49600.0,1,9.0,150.0,4,63098.0,40252.0
35000.0,1,6.0,100.0,6,38000.0,26930.0
11063.0,1,6.0,200.0,7,85000.0,96444.22142857141
7130.0,1,5.0,320.0,4,220000.0,165944.42
15000.0,2,9.0,200.0,7,60000.0,40391.0
33300.0,1,8.0,390.0,10,95000.0,124286.0
35550.0,1,11.0,100.0,6,18000.0,20181.69
18000.0,1,4.0,200.0,7,108400.0,96686.03333333334
47543.0,1,8.0,125.0,7,17000.0,27537.0
1123.0,1,2.0,125.0,4,62000.0,57019.8
18000.0,1,9.0,100.0,7,23000.0,26319.166666666664
9450.0,1,8.0,500.0,2,103000.0,103899.0
25000.0,1,7.0,220.0,7,40000.0,49503.95
18832.0,1,5.0,350.0,2,115000.0,100235.0
600.0,1,5.0,750.0,15,430000.0,463560.0
14736.0,1,8.0,100.0,1,17500.0,24168.6
3600.0,1,5.0,150.0,4,55000.0,74975.33333333334
35422.0,1,5.0,500.0,2,121000.0,124152.75
10687.0,1,5.0,200.0,7,75000.0,85984.76333333332
58000.0,1,8.0,150.0,5,39700.0,45955.74
7000.0,1,5.0,150.0,4,103000.0,80266.47
78882.0,1,18.0,100.0,6,14500.0,18332.29
34000.0,1,20.0,100.0,6,15000.0,17053.0
14000.0,1,4.0,500.0,2,179000.0,136350.0
25757.0,1,8.0,125.0,6,27500.0,32500.0
18000.0,1,5.0,100.0,6,35000.0,31834.0
58000.0,1,10.0,100.0,6,21000.0,22205.0
41090.0,2,4.0,150.0,7,36800.0,53517.35
13208.0,1,10.0,500.0,2,120000.0,101213.8
21000.0,1,4.0,135.0,7,45400.0,38008.486666666664
27000.0,1,4.0,883.0,15,540000.0,795975.0
11000.0,1,6.0,390.0,10,140000.0,142430.0
44409.0,1,7.0,150.0,7,35000.0,32478.04
17408.0,1,6.0,220.0,7,70000.0,68534.0
12000.0,1,5.0,350.0,2,118000.0,123538.96190476192
27161.0,1,8.0,100.0,7,20800.0,23534.33333333333
10000.0,1,6.0,200.0,10,140000.0,137806.0
15200.0,1,6.0,160.0,5,55000.0,52379.99
45000.0,1,10.0,150.0,7,25000.0,30073.16666666667
12000.0,1,6.0,390.0,10,150000.0,135300.0
6000.0,1,3.0,100.0,7,36400.0,35240.0
35006.0,1,5.0,500.0,2,110000.0,124152.75
32000.0,1,7.0,220.0,7,54000.0,52432.0
32000.0,1,7.0,135.0,7,30000.0,25735.0
33000.0,1,10.0,100.0,6,30000.0,25177.0
67614.0,1,10.0,125.0,8,16000.0,21020.0
22000.0,1,7.0,150.0,7,42000.0,26419.98
48000.0,2,8.0,125.0,5,15000.0,27773.0
